timestamp,num_ues,IMSI,RNTI,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate_downlink,tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,dl_pmi,dl_ri,ul_n,ul_turbo_iters
244.0,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,13.25,3.63636,33,0,0.1,14,28.5714,0,8.32064,31,21,16,0,0,0,2.90909
244.25,10,1010123456002,74,1,2,8,1,0,0.1,7,98,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,-4,24,0,0,0,0.0
244.5,10,1010123456002,74,1,2,8,1,0,11.3913,23,0,0.026592,11,0,10.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,77,38,0,0,0,0.0
244.75,10,1010123456002,74,1,2,8,1,0,18.0,8,158,0.020608,4,0,10.25,0.0,0,0,0.0,0,0.0,0,0.0,0,14,16,0,0,0,0.0
245.0,10,1010123456002,74,1,2,8,1,0,4.66667,27,0,0.021632,11,0,13.0,0.0,4,149467,0.1,2,0.0,0,0.0,31,17,72,0,0,0,0.0
245.25,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.3333,2.0,18,0,0.1,7,0.0,0,4.58838,0,3,4,0,0,0,1.0
245.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
245.75,10,1010123456002,74,1,2,8,1,0,0.857143,42,0,0.017504,17,0,11.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,19,130,0,0,0,0.0
246.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,9.0,8,150000,0.1,3,33.3333,0,9.73597,31,6,8,0,0,0,5.5
246.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.2,2.0,23,0,0.1,9,11.1111,0,5.28835,0,6,4,0,0,0,2.17391
246.5,10,1010123456002,74,1,2,8,1,0,15.7,10,0,0.010304,2,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,13,12,0,0,0,0.0
246.75,10,1010123456002,74,1,2,8,1,0,13.5294,17,0,0.026496,9,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,18,16,0,0,0,0.0
247.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
247.25,10,1010123456002,74,1,2,8,1,0,0.1,19,0,0.006176,8,0,7.75,14.2041,49,0,0.1,18,66.6667,0,7.53859,31,16,60,0,0,0,7.46939
247.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
247.75,10,1010123456002,74,1,2,8,1,0,16.25,12,0,0.020768,5,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,22,22,0,0,0,0.0
248.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
248.25,10,1010123456002,74,1,2,8,1,0,15.7,10,0,0.015648,4,0,13.0,5.25926,27,0,0.1,12,33.3333,0,8.40196,31,13,12,0,0,0,3.66667
248.5,10,1010123456002,74,1,2,8,1,0,4.9375,32,0,0.0216,11,0,8.75,0.0,0,0,0.0,0,0.0,0,0.0,0,135,88,0,0,0,0.0
248.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.010528,4,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,2,4,0,0,0,0.0
249.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
249.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.25,12.3462,104,0,0.1,42,76.1905,0,6.39185,31,3,4,0,0,0,7.75
249.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
249.75,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,10.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
250.0,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.020608,4,0,13.4,8.70968,31,0,0.1,12,16.6667,0,7.85554,31,21,16,0,0,0,3.54839
250.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
250.5,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,8.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
250.75,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
251.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
251.25,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.0,2.54545,11,0,0.1,5,0.0,0,11.3982,31,12,8,0,0,0,1.18182
251.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.2857,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
251.75,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,10.6,0.0,0,0,0.0,0,0.0,0,0.0,0,17,12,0,0,0,0.0
252.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
252.25,10,1010123456002,74,1,2,8,1,0,17.3333,15,49,0.02576,5,0,13.0,6.83333,12,0,0.1,5,20.0,0,9.89249,31,37,26,0,0,0,3.75
252.5,10,1010123456002,74,1,2,8,1,0,15.5,6,0,0.010528,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
252.75,10,1010123456002,74,1,2,8,1,0,0.0,8,0,0.020608,4,0,13.4,0.0,0,0,0.0,0,0.0,0,0.0,0,18,16,0,0,0,0.0
253.0,10,1010123456002,74,1,2,8,1,0,18.0,12,0,0.02576,5,0,11.2,8.1875,32,0,0.1,13,30.7692,0,6.24279,31,24,22,0,0,0,4.5625
253.25,10,1010123456002,74,1,2,8,1,0,0.236842,76,0,0.029152,31,0,7.5,0.0,0,0,0.0,0,0.0,0,0.0,0,22,248,0,0,0,0.0
253.5,10,1010123456002,74,1,2,8,1,0,17.0,5,0,0.005312,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,10,4,0,0,0,0.0
253.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
254.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
254.25,10,1010123456002,74,1,2,8,1,0,16.0,9,0,0.015584,4,0,13.0,4.17391,23,0,0.1,10,40.0,0,5.07781,31,19,12,0,0,0,4.13043
254.5,10,1010123456002,74,1,2,8,1,0,18.9091,11,0,0.015712,4,0,13.1667,0.0,0,0,0.0,0,0.0,0,0.0,0,12,10,0,0,0,0.0
254.75,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,15,16,0,0,0,0.0
255.0,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.005376,2,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,5,6,0,0,0,0.0
255.25,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.75,2.64,25,0,0.1,10,0.0,0,8.60443,31,5,4,0,0,0,1.08
255.5,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,7.5,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
255.75,10,1010123456002,74,1,2,8,1,0,18.0,16,0,0.030912,6,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,26,24,0,0,0,0.0
256.0,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.3333,7.2,30,0,0.1,13,30.7692,0,7.43639,31,33,8,0,0,0,3.6
256.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
256.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,12.5,0.0,0,0,0.0,0,0.0,0,0.0,0,5,4,0,0,0,0.0
256.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,10.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
257.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
257.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,6.2,30,0,0.1,13,30.7692,0,7.75722,31,9,8,0,0,0,3.53333
257.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,9.75,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
257.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
258.0,10,1010123456002,74,1,2,8,1,0,14.4,5,0,0.00528,2,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,7,4,0,0,0,0.0
258.25,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.015456,3,0,13.5,6.83871,31,0,0.1,13,30.7692,0,6.5295,31,11,12,0,0,0,4.67742
258.5,10,1010123456002,74,1,2,8,1,0,1.92857,28,0,0.011552,11,0,10.8333,0.0,0,0,0.0,0,0.0,0,0.0,0,11,68,0,0,0,0.0
258.75,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.4,0.0,0,0,0.0,0,0.0,0,0.0,0,20,12,0,0,0,0.0
259.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
259.25,10,1010123456002,74,1,2,8,1,0,0.0,5,0,0.01584,3,0,9.4,3.3913,23,0,0.1,10,0.0,0,7.45794,31,21,16,0,0,0,1.52174
259.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
259.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
260.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.0155181,3,0,13.0,0.1,22,0,0.1,8,0.0,0,6.57805,31,9,12,0,0,0,1.0
260.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005408,1,0,11.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,9,6,0,0,0,0.0
260.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,12.75,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
260.75,10,1010123456002,74,1,2,8,1,0,3.46154,26,0,0.011456,10,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,25,70,0,0,0,0.0
261.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.010304,2,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
261.25,10,1010123456002,74,1,2,8,1,0,11.7778,9,0,0.010304,2,0,11.6,3.09091,11,0,0.1,4,0.0,0,9.4183,31,34,18,0,0,0,1.54545
261.5,10,1010123456002,74,1,2,8,1,0,16.6,10,0,0.020864,6,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,30,14,0,0,0,0.0
261.75,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,15,16,0,0,0,0.0
262.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,11.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
262.25,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,12.3333,2.25,16,0,0.1,6,0.0,0,5.12656,31,35,12,0,0,0,2.3125
262.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,8,8,0,0,0,0.0
262.75,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
263.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.0,0,0,14.0,0.0,0,0,0.0,0,0.0,0,0.0,0,2,4,0,0,0,0.0
263.25,10,1010123456002,74,1,2,8,1,0,0.0,2,158,0.010304,2,0,8.0,3.30435,23,0,0.1,10,0.0,0,7.22118,31,1,4,0,0,0,1.34783
263.5,10,1010123456002,74,1,2,8,1,0,8.86667,30,0,0.031776,12,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,66,92,0,0,0,0.0
263.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
264.0,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.0,6.42105,38,0,0.1,14,28.5714,0,7.08644,31,9,12,0,0,0,3.92105
264.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,15,8,0,0,0,0.0
264.5,10,1010123456002,74,1,2,8,1,0,16.125,8,0,0.015712,3,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,20,14,0,0,0,0.0
264.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
265.0,10,1010123456002,74,1,2,8,1,0,16.6842,19,0,0.031136,7,0,13.0,3.37931,29,0,0.1,12,16.6667,0,5.43238,31,22,26,0,0,0,2.62069
265.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,12.6,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
265.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,11,8,0,0,0,0.0
265.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
266.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
266.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.3333,7.63636,33,0,0.1,12,16.6667,0,8.53342,31,18,12,0,0,0,2.90909
266.5,10,1010123456002,74,1,2,8,1,0,0.837209,43,0,0.017504,17,0,5.0,0.0,0,0,0.0,0,0.0,0,0.0,0,39,134,0,0,0,0.0
266.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,5,8,0,0,0,0.0
267.0,10,1010123456002,74,1,2,8,1,0,8.26667,15,0,0.021024,7,0,6.8,10.8,5,0,0.1,2,0.0,0,16.7854,31,34,32,0,0,0,1.4
267.25,10,1010123456002,74,1,2,8,1,0,15.9,10,0,0.015616,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,16,14,0,0,0,0.0
267.5,10,1010123456002,74,1,2,8,1,0,1.63636,22,0,0.011328,9,0,11.1667,0.0,0,0,0.0,0,0.0,0,0.0,0,3,100,0,0,0,0.0
267.75,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,21,12,0,0,0,0.0
268.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,13.0,6,0,0.1,2,0.0,0,11.7639,31,3,4,0,0,0,5.0
268.25,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,12.8,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
268.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,11.7143,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
268.75,10,1010123456002,74,1,2,8,1,0,17.7143,7,0,0.010496,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,10,8,0,0,0,0.0
269.0,10,1010123456002,74,1,2,8,1,0,15.5,10,0,0.01568,4,0,13.0,5.45455,33,0,0.1,13,30.7692,0,7.37001,31,16,14,0,0,0,3.63636
269.25,10,1010123456002,74,1,2,8,1,0,3.0,24,0,0.01648,10,0,9.75,0.0,0,0,0.0,0,0.0,0,0.0,0,15,84,0,0,0,0.0
269.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
269.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,9,4,0,0,0,0.0
270.0,10,1010123456002,74,1,2,8,1,0,1.63636,22,0,0.006176,8,0,7.0,8.5,8,147135,0.1,3,33.3333,0,12.6351,31,10,64,0,0,0,4.375
270.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.0206908,4,0,10.8,13.5849,53,0,0.1,22,86.3636,0,3.61402,0,12,12,0,0,0,8.64151
270.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,11.4286,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
270.75,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,70,12,0,0,0,0.0
271.0,10,1010123456002,74,1,2,8,1,0,18.0,15,0,0.02576,5,0,12.6667,5.875,32,0,0.1,14,21.4286,0,6.67856,31,54,20,0,0,0,2.8125
271.25,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
271.5,10,1010123456002,74,1,2,8,1,0,17.8571,14,0,0.025952,6,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,25,20,0,0,0,0.0
271.75,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,12.75,0.0,0,0,0.0,0,0.0,0,0.0,0,15,16,0,0,0,0.0
272.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,12.8,3.24138,29,0,0.1,12,16.6667,0,6.35422,31,6,8,0,0,0,2.68966
272.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
272.5,10,1010123456002,74,1,2,8,1,0,16.0,9,0,0.015584,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,16,12,0,0,0,0.0
272.75,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
273.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,10.4,0.0,4,0,0.1,2,50.0,0,0.0,31,9,12,0,0,0,0.0
273.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,5.08696,23,0,0.1,9,33.3333,0,6.69217,31,12,8,0,0,0,4.13043
273.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.011072,2,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,4,6,0,0,0,0.0
273.75,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
274.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.026592,3,0,11.25,13.2,5,0,0.1,2,0.0,0,14.7299,31,96,18,0,0,0,3.4
274.25,10,1010123456002,74,1,2,8,1,0,11.6429,14,0,0.021056,6,0,9.5,0.0,0,0,0.0,0,0.0,0,0.0,0,28,24,0,0,0,0.0
274.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,11.2,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
274.75,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,16,0,0,0,0.0
275.0,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,12,0,0,0,0.0
275.25,10,1010123456002,74,1,2,8,1,0,15.5,10,0,0.01568,4,0,0.1,5.40741,27,0,0.1,12,16.6667,0,7.45851,31,10,14,0,0,0,2.62963
275.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,7.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
275.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,11.5,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
276.0,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.005312,2,0,11.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,11,6,0,0,0,0.0
276.25,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,10.25,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
276.5,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.010304,2,0,13.25,13.0,5,0,0.1,2,0.0,0,17.2077,31,18,12,0,0,0,1.0
276.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
277.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,10.75,13.5,6,0,0.1,2,0.0,0,11.2604,31,12,8,0,0,0,2.5
277.25,10,1010123456002,74,1,2,8,1,0,2.0,31,0,0.016928,13,0,7.75,0.0,0,0,0.0,0,0.0,0,0.0,0,27,96,0,0,0,0.0
277.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
277.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,15,8,0,0,0,0.0
278.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
278.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
278.5,10,1010123456002,74,1,2,8,1,0,16.2143,14,0,0.020832,5,0,13.0,7.11111,27,0,0.1,12,16.6667,0,8.65759,31,19,18,0,0,0,2.40741
278.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,2,4,0,0,0,0.0
279.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.005152,1,0,13.25,12.5,6,0,0.1,2,0.0,0,10.1895,31,9,8,0,0,0,2.0
279.25,10,1010123456002,74,1,2,8,1,0,18.0,12,0,0.030912,6,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,23,20,0,0,0,0.0
279.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
279.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
280.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.3333,3.74194,31,0,0.1,12,16.6667,0,7.14545,31,12,12,0,0,0,2.64516
280.25,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.015456,3,0,9.4,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
280.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,12.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
280.75,10,1010123456002,74,1,2,8,1,0,17.8,15,0,0.026048,6,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,36,20,0,0,0,0.0
281.0,10,1010123456002,74,1,2,8,1,0,18.0,14,0,0.02576,5,0,13.0,14.7556,45,0,0.1,18,83.3333,0,7.50041,31,21,20,0,0,0,8.64444
281.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.010304,2,0,11.0,0.0,2,0,0.0,1,100.0,0,0.0,0,9,12,0,0,0,0.0
281.5,10,1010123456002,74,1,2,8,1,0,16.0909,11,0,0.020768,5,0,12.1667,0.0,0,0,0.0,0,0.0,0,0.0,0,13,14,0,0,0,0.0
281.75,10,1010123456002,74,1,2,8,1,0,18.0,16,0,0.030912,6,0,13.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,33,24,0,0,0,0.0
282.0,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,13.5,3.24138,29,0,0.1,12,16.6667,0,6.57247,31,12,16,0,0,0,2.62069
282.25,10,1010123456002,74,1,2,8,1,0,15.9167,12,0,0.01584,5,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,19,12,0,0,0,0.0
282.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
282.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
283.0,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.25,9.0,8,0,0.1,3,66.6667,0,8.0666,31,9,12,0,0,0,7.75
283.25,10,1010123456002,74,1,2,8,1,0,19.5263,19,0,0.0314217,6,0,13.3333,4.52174,23,0,0.1,9,0.0,0,7.37181,0,101,26,0,0,0,1.52174
283.5,10,1010123456002,74,1,2,8,1,0,3.6,10,0,0.010784,5,0,10.25,0.0,0,0,0.0,0,0.0,0,0.0,0,13,24,0,0,0,0.0
